entry_date,exit_date,entry_price,exit_price,return_pct,return_pct_net,exit_reason,holding_days,entry_rsi,entry_macd_hist,entry_bb_pct,entry_vol_ratio,entry_near_fib,entry_entry_type,symbol
2021-04-15,2021-04-19,1763.940185546875,1728.090087890625,-0.020323873762837022,-0.022923873762837024,bb_mid_break,4,46.1,3.9941,0.65,1.38,True,fib_pullback,CRISIL
2021-05-10,2021-06-08,1768.8212890625,2013.56640625,0.13836622088442768,0.1357662208844277,rsi_overbought,29,57.0,4.1411,0.84,1.27,True,fib_pullback,CRISIL
2021-10-06,2021-10-21,2701.225830078125,2626.732421875,-0.027577630634818304,-0.030177630634818306,macd_bear_cross,15,56.5,1.2555,0.76,1.61,True,fib_pullback,CRISIL
2022-02-28,2022-03-04,2697.62451171875,2579.949951171875,-0.043621549268878956,-0.046221549268878954,bb_mid_break,4,60.3,6.504,0.89,1.03,True,fib_pullback,CRISIL
2022-08-11,2022-08-23,3132.983642578125,3262.414306640625,0.0413122693344137,0.0387122693344137,rsi_overbought,12,51.6,14.2633,0.87,1.35,True,fib_pullback,CRISIL
2022-09-23,2022-09-26,3114.73681640625,3000.94580078125,-0.036533107717361124,-0.03913310771736112,bb_mid_break,3,55.1,4.4175,0.78,1.52,True,fib_pullback,CRISIL
2022-09-30,2022-10-04,3094.45263671875,3028.955322265625,-0.021166041992672434,-0.023766041992672435,bb_mid_break,4,55.8,0.0993,0.81,1.33,True,fib_pullback,CRISIL
2023-08-31,2023-09-01,3818.466552734375,3778.4609375,-0.010476879836940638,-0.013076879836940638,macd_bear_cross,1,54.7,0.3191,0.75,1.26,True,fib_pullback,CRISIL
2023-09-28,2023-10-05,3746.38916015625,3708.210693359375,-0.01019073704432849,-0.012790737044328492,bb_mid_break,7,53.1,1.4189,0.64,1.44,True,fib_pullback,CRISIL
2023-10-09,2023-10-13,3748.216552734375,3732.15673828125,-0.004284654909121818,-0.006884654909121818,bb_mid_break,4,53.8,0.8626,0.72,5.06,True,fib_pullback,CRISIL
2024-02-05,2024-02-13,4032.402587890625,4294.12744140625,0.06490543734437362,0.06230543734437362,rsi_overbought,8,56.5,25.0695,0.81,1.29,True,fib_pullback,CRISIL
2017-10-13,2017-10-25,521.317626953125,479.61221679687503,-0.07999999999999993,-0.08259999999999994,stop_loss,12,59.9,2.6181,0.79,3.14,True,fib_pullback,CANFINHOME
2019-10-25,2019-11-11,372.81744384765625,372.25146484375,-0.0015181129886656403,-0.00411811298866564,bb_mid_break,17,53.2,0.1615,0.57,1.46,True,fib_pullback,CANFINHOME
2021-05-31,2021-06-09,520.1632690429688,501.85687255859375,-0.035193558587972455,-0.03779355858797245,bb_mid_break,9,63.5,3.4537,0.93,5.59,True,fib_pullback,CANFINHOME
2021-07-22,2021-08-09,516.1320190429688,515.18359375,-0.0018375633713392857,-0.004437563371339286,bb_mid_break,18,62.6,2.1084,0.85,1.09,True,fib_pullback,CANFINHOME
2022-03-16,2022-04-01,573.219482421875,625.78173828125,0.09169656208699918,0.08909656208699918,rsi_overbought,16,52.6,3.3556,0.75,1.38,True,fib_pullback,CANFINHOME
2023-09-13,2023-09-21,745.74267578125,730.1070556640625,-0.02096650845522206,-0.02356650845522206,macd_bear_cross,8,59.8,2.2605,0.76,1.66,True,fib_pullback,CANFINHOME
2023-10-19,2023-10-23,736.1688232421875,708.3135986328125,-0.03783809328775539,-0.04043809328775539,macd_bear_cross,4,56.2,0.3879,0.66,1.76,True,fib_pullback,CANFINHOME
2023-11-17,2023-11-24,737.5159301757812,725.15185546875,-0.016764484943510804,-0.019364484943510805,bb_mid_break,7,62.0,0.3447,0.71,1.72,True,fib_pullback,CANFINHOME
2023-11-29,2023-12-04,740.258056640625,793.9482421875,0.07252901209954694,0.06992901209954694,rsi_overbought,5,56.6,0.357,0.69,1.01,True,fib_pullback,CANFINHOME
2023-12-07,2023-12-11,766.862548828125,727.0762329101562,-0.05188193891952071,-0.05448193891952071,macd_bear_cross,4,62.1,3.9042,0.72,1.47,True,fib_pullback,CANFINHOME
2024-01-19,2024-01-23,766.0924682617188,704.8050708007813,-0.0799999999999999,-0.08259999999999991,stop_loss,4,56.9,1.3544,1.1,1.59,True,fib_pullback,CANFINHOME
2024-04-01,2024-04-04,764.2595825195312,780.1283569335938,0.020763592340900694,0.018163592340900692,rsi_overbought,3,51.5,5.1305,0.82,1.54,True,fib_pullback,CANFINHOME
2025-09-16,2025-09-26,764.2182006835938,731.2734985351562,-0.043109025823996915,-0.04570902582399691,bb_mid_break,10,64.4,2.9246,0.83,2.2,True,fib_pullback,CANFINHOME
2017-02-01,2017-02-10,47.9985466003418,51.068748474121094,0.06396447582763753,0.06136447582763754,rsi_overbought,9,63.9,0.3884,0.95,1.17,True,fib_pullback,CANBK
2017-07-24,2017-07-27,59.75354766845703,59.91435623168945,0.0026911969164520456,9.119691645204575e-05,macd_bear_cross,3,64.9,0.0762,0.58,1.16,True,fib_pullback,CANBK
2017-07-28,2017-08-03,61.61554718017578,58.83945846557617,-0.04505500383664189,-0.04765500383664189,macd_bear_cross,6,52.8,0.0242,0.7,1.01,True,fib_pullback,CANBK
2017-09-14,2017-09-22,58.6109504699707,55.18315505981445,-0.05848387345147183,-0.06108387345147183,macd_bear_cross,8,57.1,0.2324,1.02,1.2,True,fib_pullback,CANBK
2017-12-26,2017-12-28,63.51141357421875,61.05695343017578,-0.038645969376428904,-0.0412459693764289,bb_mid_break,2,51.1,0.1521,0.75,1.03,True,fib_pullback,CANBK
2018-01-23,2018-01-29,63.39292526245117,58.32149124145508,-0.08,-0.0826,stop_loss,6,62.6,0.3237,1.01,1.99,True,fib_pullback,CANBK
2021-05-27,2021-06-09,26.008872985839844,26.36434555053711,0.013667357477995972,0.011067357477995973,macd_bear_cross,13,61.8,0.1125,0.82,1.31,True,fib_pullback,CANBK
2021-07-30,2021-08-20,25.93269920349121,25.864990234375,-0.002610949542309717,-0.0052109495423097165,bb_mid_break,21,53.1,0.0335,0.71,1.97,True,fib_pullback,CANBK
2022-01-06,2022-01-07,35.970619201660156,35.93675994873047,-0.0009413030323404827,-0.0035413030323404827,rsi_overbought,1,60.1,0.2936,0.74,1.24,True,fib_pullback,CANBK
2023-03-03,2023-03-13,53.423641204833984,50.5091438293457,-0.054554450235124854,-0.05715445023512485,bb_mid_break,10,64.6,0.4551,0.96,1.78,True,fib_pullback,CANBK
2023-04-17,2023-04-25,52.06704330444336,53.86124801635742,0.034459508319362286,0.03185950831936229,rsi_overbought,8,62.4,0.3399,1.15,1.32,True,fib_pullback,CANBK
2025-09-10,2025-09-17,107.1067886352539,112.53763580322266,0.05070497619402251,0.048104976194022514,rsi_overbought,7,45.9,0.3381,0.75,1.38,True,fib_pullback,CANBK
2017-04-19,2017-04-25,383.8749084472656,376.2933654785156,-0.01975003523782411,-0.022350035237824112,bb_mid_break,6,63.9,0.9183,0.83,1.01,True,fib_pullback,CAPLIPOINT
2017-05-08,2017-05-11,382.7232666015625,438.8649597167969,0.14669004477765704,0.14409004477765705,rsi_overbought,3,56.8,0.0161,0.82,2.97,True,fib_pullback,CAPLIPOINT
2018-01-10,2018-01-17,635.4534301757812,611.9345092773438,-0.03701124233750948,-0.03961124233750948,bb_mid_break,7,62.9,4.0791,0.8,2.66,True,fib_pullback,CAPLIPOINT
2019-09-06,2019-09-12,413.0237121582031,429.0902404785156,0.038899772210072125,0.03629977221007213,rsi_overbought,6,40.4,0.7365,0.63,1.38,True,fib_pullback,CAPLIPOINT
2020-07-13,2020-07-14,363.6143798828125,334.5252294921875,-0.07999999999999995,-0.08259999999999995,stop_loss,1,54.6,1.7781,0.78,3.32,True,fib_pullback,CAPLIPOINT
2020-12-07,2020-12-21,501.6880187988281,475.0415344238281,-0.053113655053590135,-0.05571365505359013,bb_mid_break,14,62.5,4.5086,1.05,3.06,True,fib_pullback,CAPLIPOINT
2021-02-19,2021-02-24,476.166015625,455.9244689941406,-0.042509431514743824,-0.04510943151474382,bb_mid_break,5,63.3,2.5239,1.0,3.07,True,fib_pullback,CAPLIPOINT
2021-09-06,2021-09-13,822.1824340820312,937.060546875,0.13972338501883763,0.13712338501883764,rsi_overbought,7,52.9,0.0927,0.73,6.95,True,fib_pullback,CAPLIPOINT
2025-07-30,2025-07-31,2138.6865234375,2059.549560546875,-0.03700260043880978,-0.039602600438809775,bb_mid_break,1,64.9,5.1779,1.02,2.08,True,fib_pullback,CAPLIPOINT
2025-09-15,2025-09-18,2268.805908203125,2316.910400390625,0.021202559466886414,0.018602559466886413,rsi_overbought,3,62.1,11.9041,1.03,1.37,False,golden_cross,CAPLIPOINT
2017-01-18,2017-01-19,240.95921325683594,237.45054626464844,-0.01456124853980017,-0.01716124853980017,bb_mid_break,1,61.1,0.6586,0.62,6.0,True,fib_pullback,CARBORUNIV
2017-01-27,2017-02-20,242.95062255859375,248.93409729003906,0.02462835727042537,0.022028357270425368,macd_bear_cross,24,53.1,0.0952,0.67,1.02,True,fib_pullback,CARBORUNIV
2018-10-25,2018-10-26,356.0659484863281,347.47271728515625,-0.024133819135759984,-0.026733819135759986,bb_mid_break,1,61.8,1.0365,0.6,1.23,True,fib_pullback,CARBORUNIV
2018-11-26,2018-11-28,352.9935302734375,342.28802490234375,-0.0303277665253553,-0.0329277665253553,bb_mid_break,2,55.9,0.7353,1.07,1.5,True,fib_pullback,CARBORUNIV
2018-12-18,2018-12-26,351.0252685546875,334.4149169921875,-0.04731953238264445,-0.049919532382644446,bb_mid_break,8,56.3,1.4153,0.87,1.88,True,fib_pullback,CARBORUNIV
2019-01-02,2019-01-15,347.0886535644531,348.0007629394531,0.0026278858891900497,2.788588919004978e-05,macd_bear_cross,13,52.4,0.8057,0.75,9.02,True,fib_pullback,CARBORUNIV
2019-05-27,2019-06-11,362.196533203125,346.18896484375,-0.04419580777819794,-0.04679580777819794,macd_bear_cross,15,61.8,1.8897,1.13,2.9,True,fib_pullback,CARBORUNIV
2020-01-30,2020-01-31,328.89947509765625,323.0910949707031,-0.01766004681287044,-0.02026004681287044,macd_bear_cross,1,61.7,0.4362,0.67,2.78,False,golden_cross,CARBORUNIV
2021-11-30,2021-12-01,900.6102294921875,873.3278198242188,-0.030293248704661106,-0.03289324870466111,macd_bear_cross,1,59.3,0.4934,0.64,2.7,True,fib_pullback,CARBORUNIV
2024-11-14,2024-11-19,1449.38818359375,1396.5848388671875,-0.036431471792212976,-0.039031471792212974,bb_mid_break,5,63.3,7.5711,0.87,1.3,True,fib_pullback,CARBORUNIV
2026-08-03,2026-08-06,1095.5,1069.0999755859375,-0.024098607406720676,-0.026698607406720677,bb_mid_break,3,58.4,0.2158,0.88,1.35,True,fib_pullback,CARBORUNIV
2021-04-26,2021-05-12,98.077392578125,101.99110412597656,0.0399043188748522,0.0373043188748522,rsi_overbought,16,60.4,0.4667,1.16,2.11,True,fib_pullback,CASTROLIND
2021-09-20,2021-10-20,109.80091094970703,111.23570251464844,0.013067210030694509,0.010467210030694507,macd_bear_cross,30,62.1,0.3937,0.69,1.3,True,fib_pullback,CASTROLIND
2022-10-10,2022-10-13,97.16717529296875,103.60293579101562,0.06623389512602804,0.06363389512602803,rsi_overbought,3,57.2,0.0115,0.65,3.22,True,fib_pullback,CASTROLIND
2023-01-05,2023-01-06,107.68311309814453,105.6640625,-0.01874992782112761,-0.02134992782112761,bb_mid_break,1,47.4,0.2689,0.59,1.27,True,fib_pullback,CASTROLIND
2023-10-13,2023-10-23,130.133056640625,121.87274169921875,-0.06347591576380095,-0.06607591576380095,bb_mid_break,10,64.2,0.6957,0.94,4.12,True,fib_pullback,CASTROLIND
2024-06-10,2024-06-25,182.68533325195312,187.55926513671875,0.026679382509835484,0.024079382509835483,rsi_overbought,15,57.8,1.2398,1.14,2.87,True,fib_pullback,CASTROLIND
2025-10-15,2025-10-16,198.18592834472656,194.3077392578125,-0.019568438179769766,-0.022168438179769767,bb_mid_break,1,52.3,0.3441,0.77,2.54,True,fib_pullback,CASTROLIND
2026-07-22,2026-07-28,185.77999877929688,184.05999755859375,-0.009258269092500392,-0.011858269092500394,macd_bear_cross,6,62.9,0.1039,1.02,1.44,True,golden_cross,CASTROLIND
2017-01-27,2017-01-30,1092.3746337890625,1070.305908203125,-0.02020252475965033,-0.022802524759650333,bb_mid_break,3,51.7,0.9307,0.7,1.19,True,fib_pullback,CEATLTD
2017-02-01,2017-02-02,1097.31396484375,1078.5986328125,-0.0170555853938439,-0.0196555853938439,bb_mid_break,1,46.2,1.2731,0.77,1.23,True,fib_pullback,CEATLTD
2017-10-06,2017-10-11,1592.33056640625,1564.243896484375,-0.01763871806170508,-0.02023871806170508,bb_mid_break,5,46.3,1.2211,0.59,1.08,True,fib_pullback,CEATLTD
2017-11-10,2017-12-01,1581.6612548828125,1589.4580078125,0.004929470773604536,0.0023294707736045365,macd_bear_cross,21,58.5,4.5744,0.74,1.23,True,fib_pullback,CEATLTD
2017-12-18,2017-12-21,1638.655517578125,1749.4527587890625,0.06761472440204633,0.06501472440204632,rsi_overbought,3,43.4,0.2456,0.62,1.54,True,fib_pullback,CEATLTD
2020-01-07,2020-01-08,931.7495727539062,925.082275390625,-0.007155675256791577,-0.009755675256791576,macd_bear_cross,1,52.5,0.1187,0.61,1.13,True,fib_pullback,CEATLTD
2023-12-01,2023-12-05,2105.6611328125,2176.1923828125,0.033496011728056385,0.030896011728056387,rsi_overbought,4,54.9,4.8831,1.22,4.67,True,fib_pullback,CEATLTD
2024-11-29,2024-12-04,3018.570556640625,3081.23388671875,0.020759272941382953,0.01815927294138295,rsi_overbought,5,64.0,33.5279,1.12,2.07,True,fib_pullback,CEATLTD
2025-09-22,2025-09-29,3435.533447265625,3320.111328125,-0.033596563943363904,-0.0361965639433639,macd_bear_cross,7,58.7,19.9123,0.82,1.17,True,fib_pullback,CEATLTD
2025-10-08,2025-10-20,3471.169677734375,4161.423828125,0.19885347432544767,0.19625347432544768,rsi_overbought,12,57.8,4.6292,0.82,1.23,True,fib_pullback,CEATLTD
2025-12-22,2025-12-29,3893.063232421875,3785.560546875,-0.02761390687199231,-0.03021390687199231,bb_mid_break,7,51.5,6.7608,0.8,1.24,True,fib_pullback,CEATLTD
2026-01-19,2026-01-20,3843.865478515625,3674.098388671875,-0.044165720885036924,-0.04676572088503692,macd_bear_cross,1,60.5,7.8285,0.75,1.64,True,fib_pullback,CEATLTD
2026-03-12,2026-03-13,3768.039306640625,3466.596162109375,-0.07999999999999995,-0.08259999999999995,stop_loss,1,50.1,4.0039,0.66,4.05,True,fib_pullback,CEATLTD
2021-04-09,2021-04-12,17.493520736694336,16.09403907775879,-0.07999999999999995,-0.08259999999999995,stop_loss,3,58.3,0.0315,0.74,1.6,True,fib_pullback,CENTRALBK
2021-04-13,2021-04-19,17.445331573486328,16.04970504760742,-0.08000000000000003,-0.08260000000000003,stop_loss,6,64.5,0.1063,0.8,2.39,True,fib_pullback,CENTRALBK
2021-09-30,2021-10-13,21.348844528198242,22.457246780395508,0.051918606214647924,0.049318606214647925,rsi_overbought,13,60.9,0.0807,0.8,5.93,True,fib_pullback,CENTRALBK
2021-12-09,2021-12-17,21.78256607055664,20.674163818359375,-0.05088483370632288,-0.05348483370632288,macd_bear_cross,8,60.9,0.0871,0.88,1.47,True,fib_pullback,CENTRALBK
2022-02-02,2022-02-07,20.91512107849121,20.722352981567383,-0.009216685679246097,-0.011816685679246097,bb_mid_break,5,50.0,0.043,0.61,1.39,True,fib_pullback,CENTRALBK
2024-04-01,2024-04-15,61.058650970458984,59.082801818847656,-0.03235985597793949,-0.03495985597793949,bb_mid_break,14,48.4,0.1276,0.71,1.09,True,fib_pullback,CENTRALBK
2024-04-25,2024-05-06,63.420040130615234,61.25142288208008,-0.03419451082132449,-0.03679451082132449,macd_bear_cross,11,50.7,0.1599,0.8,1.62,True,fib_pullback,CENTRALBK
2024-07-15,2024-07-19,63.198360443115234,60.30686569213867,-0.04575268615677448,-0.04835268615677448,bb_mid_break,4,62.0,0.2029,0.95,2.93,True,fib_pullback,CENTRALBK
2024-07-26,2024-08-01,61.85863494873047,60.86589050292969,-0.016048599304261814,-0.018648599304261815,bb_mid_break,6,57.6,0.0257,0.73,1.15,True,fib_pullback,CENTRALBK
2024-09-23,2024-09-25,59.35267639160156,57.39609909057617,-0.03296527503016271,-0.035565275030162706,bb_mid_break,2,53.9,0.146,0.87,2.39,True,fib_pullback,CENTRALBK
2026-01-14,2026-01-20,37.47053909301758,36.09071350097656,-0.03682427916544543,-0.03942427916544543,macd_bear_cross,6,60.9,0.0689,0.79,1.87,True,fib_pullback,CENTRALBK
2021-09-08,2021-09-13,593.505615234375,654.3156127929688,0.10245900964994227,0.09985900964994227,rsi_overbought,5,56.8,1.9763,0.92,1.94,True,fib_pullback,CDSL
2022-03-11,2022-03-30,721.1929931640625,689.7841186523438,-0.04355127519184538,-0.04615127519184538,macd_bear_cross,19,54.3,7.1588,0.89,5.7,True,fib_pullback,CDSL
2022-11-15,2022-11-16,600.3624267578125,587.275634765625,-0.021798152930491,-0.024398152930491003,bb_mid_break,1,58.4,2.1323,0.98,1.93,True,golden_cross,CDSL
2024-02-27,2024-03-05,932.0572509765625,915.3538208007812,-0.01792103452688152,-0.02052103452688152,bb_mid_break,7,45.2,0.5958,0.7,1.0,True,fib_pullback,CDSL
2024-04-01,2024-04-12,894.9249267578125,977.9065551757812,0.09272468107308124,0.09012468107308123,rsi_overbought,11,50.6,2.8275,0.67,2.06,True,fib_pullback,CDSL
2025-10-07,2025-10-17,1548.67333984375,1596.7349853515625,0.03103407559961068,0.028434075599610677,rsi_overbought,10,52.3,2.4171,0.71,2.6,True,fib_pullback,CDSL
2017-10-11,2017-10-19,256.840087890625,272.26019287109375,0.060037765549416026,0.05743776554941603,rsi_overbought,8,60.1,1.8815,1.2,6.21,True,fib_pullback,CENTURYPLY
2020-01-02,2020-01-15,164.46319580078125,160.42544555664062,-0.02455108709569077,-0.027151087095690772,bb_mid_break,13,61.0,0.4371,0.85,1.25,True,fib_pullback,CENTURYPLY
2020-01-23,2020-01-27,168.15621948242188,169.09176635742188,0.005563557969366675,0.002963557969366675,rsi_overbought,4,61.2,0.8636,0.92,1.12,True,fib_pullback,CENTURYPLY
2021-09-07,2021-09-23,412.5694580078125,433.4886169433594,0.050704574780110714,0.048104574780110716,rsi_overbought,16,52.6,1.2126,0.82,4.08,True,fib_pullback,CENTURYPLY
2022-01-04,2022-01-07,617.4380493164062,618.630615234375,0.0019314746139942201,-0.0006685253860057797,rsi_overbought,3,49.8,2.5083,0.7,2.63,True,fib_pullback,CENTURYPLY
2022-02-08,2022-02-14,634.6802368164062,583.9058178710937,-0.08,-0.0826,stop_loss,6,50.8,1.5033,0.62,1.27,True,fib_pullback,CENTURYPLY
2023-11-08,2023-12-01,653.7041015625,675.349609375,0.03311208811565104,0.030512088115651044,rsi_overbought,23,56.0,3.7403,0.98,5.56,True,fib_pullback,CENTURYPLY
2024-08-08,2024-08-26,717.742919921875,786.1207275390625,0.09526782601301076,0.09266782601301075,rsi_overbought,18,60.9,1.0496,0.93,1.13,True,fib_pullback,CENTURYPLY
2025-11-25,2025-12-09,789.9500122070312,797.8499755859375,0.010000586438165426,0.007400586438165426,macd_bear_cross,14,59.9,1.4507,0.87,1.92,True,fib_pullback,CENTURYPLY
2026-01-30,2026-02-13,803.7999877929688,765.5999755859375,-0.047524275674498094,-0.05012427567449809,macd_bear_cross,14,56.6,4.4412,0.74,1.35,True,fib_pullback,CENTURYPLY
2026-06-25,2026-06-29,754.5499877929688,740.9000244140625,-0.018090204227332766,-0.020690204227332767,bb_mid_break,4,44.9,0.9027,0.53,1.42,True,golden_cross,CENTURYPLY
2017-08-23,2017-09-19,2790.382080078125,3045.197021484375,0.09131901441938578,0.08871901441938577,rsi_overbought,27,54.0,6.5558,0.79,1.55,True,fib_pullback,CERA
2021-05-17,2021-06-08,3818.59326171875,4295.4580078125,0.12487969087315495,0.12227969087315495,rsi_overbought,22,51.0,1.4485,0.82,2.22,True,fib_pullback,CERA
2022-01-17,2022-01-19,4803.0126953125,4646.4521484375,-0.0325963216853029,-0.0351963216853029,bb_mid_break,2,59.8,18.5534,1.17,1.66,True,fib_pullback,CERA
2022-11-24,2022-11-30,5322.701171875,5174.65625,-0.027813870644714214,-0.030413870644714215,bb_mid_break,6,52.8,5.4663,0.81,10.72,True,fib_pullback,CERA
2023-01-09,2023-01-20,5186.64306640625,5109.98681640625,-0.014779549897408692,-0.017379549897408694,bb_mid_break,11,52.8,15.6697,0.8,1.02,True,fib_pullback,CERA
2023-01-23,2023-01-30,5223.95703125,5105.00830078125,-0.022769852385307175,-0.025369852385307177,bb_mid_break,7,61.7,9.6539,0.86,1.48,True,fib_pullback,CERA
2023-10-13,2023-10-25,8596.4072265625,7908.6946484375,-0.07999999999999996,-0.08259999999999997,stop_loss,12,57.6,19.9062,0.91,1.61,True,fib_pullback,CERA
2025-07-17,2025-07-23,6972.00390625,6709.53466796875,-0.03764616913739269,-0.040246169137392686,macd_bear_cross,6,61.5,2.3483,1.12,1.65,False,golden_cross,CERA
2025-11-04,2025-11-06,6222.65576171875,6113.9111328125,-0.017475597730351358,-0.02007559773035136,death_cross,2,64.8,40.1537,1.03,1.09,True,fib_pullback,CERA
2016-08-19,2016-08-23,53.20983123779297,54.28679656982422,0.020239968948939674,0.017639968948939672,rsi_overbought,4,64.2,0.2636,0.87,1.5,True,fib_pullback,CHAMBLFERT
2016-10-19,2016-11-08,51.86803436279297,50.39078903198242,-0.028480842757176748,-0.03108084275717675,bb_mid_break,20,63.5,0.2776,1.23,5.06,True,fib_pullback,CHAMBLFERT
2017-12-01,2017-12-12,121.04846954345703,118.63667297363281,-0.0199242219163983,-0.0225242219163983,bb_mid_break,11,64.0,0.1379,0.73,1.71,True,fib_pullback,CHAMBLFERT
2017-12-26,2018-01-02,123.25237274169922,131.11158752441406,0.06376522096808189,0.06116522096808189,rsi_overbought,7,59.3,0.2603,0.79,1.02,True,fib_pullback,CHAMBLFERT
2019-04-03,2019-04-05,139.1129150390625,136.88072204589844,-0.01604590768971572,-0.018645907689715722,macd_bear_cross,2,42.6,0.1078,0.52,1.77,True,fib_pullback,CHAMBLFERT
2019-04-11,2019-04-22,142.35594177246094,136.67010498046875,-0.039940986805315944,-0.04254098680531594,macd_bear_cross,11,63.2,0.1161,0.87,2.15,True,fib_pullback,CHAMBLFERT
2020-09-16,2020-09-22,134.87576293945312,129.78115844726562,-0.037772572189078264,-0.04037257218907826,bb_mid_break,6,47.8,0.5483,0.71,1.25,True,fib_pullback,CHAMBLFERT
2021-05-11,2021-05-12,206.2391357421875,228.68753051757812,0.10884643544788995,0.10624643544788995,rsi_overbought,1,62.8,1.1849,0.94,7.66,True,fib_pullback,CHAMBLFERT
2021-11-18,2021-12-17,331.1701965332031,350.56817626953125,0.058574050259934195,0.0559740502599342,macd_bear_cross,29,53.1,0.2982,0.74,1.97,True,fib_pullback,CHAMBLFERT
2022-03-10,2022-03-17,379.8758239746094,383.26708984375,0.008927301120819141,0.006327301120819142,rsi_overbought,7,57.0,4.3638,1.04,1.84,True,fib_pullback,CHAMBLFERT
2022-03-28,2022-04-18,381.4798278808594,464.7051086425781,0.21816430300925632,0.21556430300925633,rsi_overbought,21,64.0,1.2396,0.65,1.04,True,fib_pullback,CHAMBLFERT
2024-11-06,2024-11-08,488.0392761230469,467.92242431640625,-0.041219739457134724,-0.04381973945713472,bb_mid_break,2,51.2,3.0232,0.79,1.53,True,fib_pullback,CHAMBLFERT
2024-11-28,2024-12-05,488.05987548828125,534.121826171875,0.09437766347317715,0.09177766347317715,rsi_overbought,7,50.0,3.4569,0.88,1.09,True,fib_pullback,CHAMBLFERT
2025-01-23,2025-01-27,499.1343688964844,469.0471496582031,-0.060278796879485265,-0.06287879687948526,bb_mid_break,4,52.8,2.2421,0.82,1.73,True,fib_pullback,CHAMBLFERT
2025-02-04,2025-02-28,502.5155029296875,523.04736328125,0.04085816304544009,0.038258163045440094,bb_mid_break,24,55.7,2.2652,0.9,1.2,True,fib_pullback,CHAMBLFERT
2025-08-05,2025-08-08,561.4479370117188,524.8919677734375,-0.06511016753013421,-0.06771016753013422,bb_mid_break,3,57.4,1.532,1.0,4.11,True,fib_pullback,CHAMBLFERT
2017-07-12,2017-07-14,294.0630798339844,299.223388671875,0.017548305760804513,0.014948305760804512,rsi_overbought,2,63.5,2.3435,1.0,5.95,True,fib_pullback,CHENNPETRO
2017-07-19,2017-08-10,288.304443359375,285.4625549316406,-0.009857248104192159,-0.012457248104192159,macd_bear_cross,22,62.6,2.8533,0.76,1.09,True,fib_pullback,CHENNPETRO
2017-10-11,2017-10-17,336.96728515625,352.34869384765625,0.04564659350914131,0.043046593509141313,rsi_overbought,6,42.3,0.4651,0.58,1.83,True,fib_pullback,CHENNPETRO
2018-01-11,2018-01-22,347.95965576171875,338.23260498046875,-0.027954536165856657,-0.03055453616585666,macd_bear_cross,11,59.9,1.1501,0.9,1.36,True,fib_pullback,CHENNPETRO
2021-03-17,2021-03-18,93.38899230957031,85.9178729248047,-0.07999999999999989,-0.0825999999999999,stop_loss,1,64.5,0.3987,0.68,1.11,True,fib_pullback,CHENNPETRO
2021-04-23,2021-05-10,85.86437225341797,94.39229583740234,0.09931853410417156,0.09671853410417156,rsi_overbought,17,53.4,0.273,0.83,3.75,True,fib_pullback,CHENNPETRO
2022-08-23,2022-09-01,257.4564514160156,236.85993530273439,-0.07999999999999996,-0.08259999999999997,stop_loss,9,63.7,3.8052,1.12,3.03,True,fib_pullback,CHENNPETRO
2023-08-25,2023-09-05,345.690673828125,391.1999816894531,0.13164748518484776,0.12904748518484777,rsi_overbought,11,49.3,0.8934,0.75,1.74,True,fib_pullback,CHENNPETRO
2024-05-24,2024-05-30,877.924560546875,828.1345825195312,-0.056713276134259964,-0.05931327613425996,bb_mid_break,6,44.0,2.0862,0.61,1.61,True,fib_pullback,CHENNPETRO
2024-06-14,2024-06-25,889.41455078125,864.1815795898438,-0.028370315247532144,-0.030970315247532146,rsi_overbought,11,52.2,6.2888,0.82,1.3,True,fib_pullback,CHENNPETRO
2024-08-23,2024-09-05,959.5269165039062,919.4187622070312,-0.0417999262001023,-0.044399926200102295,macd_bear_cross,13,52.1,5.8569,0.77,1.33,True,fib_pullback,CHENNPETRO
2024-10-17,2024-10-21,890.3050537109375,853.311279296875,-0.04155179649926324,-0.044151796499263235,bb_mid_break,4,56.1,2.8629,0.88,6.64,True,fib_pullback,CHENNPETRO
2025-09-02,2025-09-05,665.09765625,667.7596435546875,0.004002400669544533,0.0014024006695445334,rsi_overbought,3,63.7,5.8373,1.17,1.55,True,fib_pullback,CHENNPETRO
2018-04-18,2018-04-19,662.4312744140625,694.2869262695312,0.04808899139559178,0.04548899139559178,rsi_overbought,1,64.4,1.5174,0.76,1.45,True,fib_pullback,CHOLAHLDNG
2021-05-20,2021-05-24,582.7426147460938,626.9100952148438,0.07579243280156227,0.07319243280156226,rsi_overbought,4,62.5,2.0569,1.03,3.04,True,fib_pullback,CHOLAHLDNG
2021-08-30,2021-09-14,674.5343017578125,657.6397705078125,-0.02504621515314114,-0.02764621515314114,macd_bear_cross,15,59.5,1.9816,1.04,1.11,True,fib_pullback,CHOLAHLDNG
2021-10-19,2021-10-20,709.5193481445312,687.940185546875,-0.03041377610644172,-0.03301377610644172,macd_bear_cross,1,53.8,0.0091,0.58,1.23,True,fib_pullback,CHOLAHLDNG
2021-11-17,2021-11-23,699.402587890625,696.9605712890625,-0.003491575015367817,-0.006091575015367817,macd_bear_cross,6,51.3,0.2608,0.63,3.01,True,fib_pullback,CHOLAHLDNG
